phase_combined,theta_t_combined,theta_t_combined_fit,phase_natural,theta_t_Natural,theta_t_Natural_fit,phase_induced,theta_t_induced,theta_t_induced_fit
6.308318048,-29.60434,-34.3176318,,,,,,
6.311459641,-29.345035,-34.29693852,,,,,,
6.314601234,-29.098415,-34.27470882,,,,,,
6.317742826,-28.873708,-34.25094188,,,,,,
6.320884419,-28.75117,-34.22563698,,,,,,
6.324026012,-28.461794,-34.19879354,,,,,,
6.327167604,-28.279619,-34.17041108,,,,,,
6.330309197,-28.327255,-34.14048926,,,,,,
6.33345079,-28.593871,-34.10902786,,,,,,
6.336592382,-28.981806,-34.07602678,,,,,,
6.339733975,-29.341453,-34.04148604,,,,,,
6.342875568,-29.581239,-34.00540579,,,,,,
6.34601716,-29.672266,-33.9677863,,,,,,
6.349158753,-29.588927,-33.92862795,,,,,,
6.352300346,-29.482918,-33.88793126,,,,,,
6.355441938,-29.371691,-33.84569687,,,,,,
6.358583531,-29.280851,-33.80192552,,,,,,
6.361725124,-29.118888,-33.75661811,,,,,,
6.364866716,-28.875747,-33.70977564,,,,,,
6.368008309,-28.555279,-33.66139922,,,,,,
6.371149901,-28.385259,-33.61149012,,,,,,
6.374291494,-28.125344,-33.56004969,,,,,,
6.377433087,-28.064076,-33.50707943,,,,,,
6.380574679,-28.268016,-33.45258096,,,,,,
6.383716272,-28.690318,-33.396556,,,,,,
6.386857865,-29.061995,-33.33900642,,,,,,
6.389999457,-29.632208,-33.2799342,,,,,,
6.39314105,-30.123891,-33.21934144,,,,,,
6.396282643,-30.487615,-33.15723035,,,,,,
6.399424235,-30.73353,-33.09360328,,,,,,
6.402565828,-30.875109,-33.0284627,,,,,,
6.405707421,-31.075209,-32.96181119,,,,,,
6.408849013,-31.112154,-32.89365146,,,,,,
6.411990606,-31.067455,-32.82398633,,,,,,
6.415132199,-30.917387,-32.75281874,,,,,,
6.418273791,-30.486715,-32.68015177,,,,,,
6.421415384,-30.004239,-32.60598861,,,,,,
6.424556977,-29.706815,-32.53033254,,,,,,
6.427698569,-29.472542,-32.45318701,,,,,,
6.430840162,-29.4746,-32.37455555,,,,,,
6.433981755,-29.567117,-32.29444182,,,,,,
6.437123347,-29.725658,-32.21284961,,,,,,
6.44026494,-29.898793,-32.12978281,,,,,,
6.443406533,-29.929174,-32.04524544,,,,,,
6.446548125,-29.889595,-31.95924163,,,,,,
6.449689718,-29.91155,-31.87177564,,,,,,
6.45283131,-29.961778,-31.78285183,,,,,,
6.455972903,-29.961903,-31.69247468,,,,,,
6.459114496,-29.975222,-31.6006488,,,,,,
6.462256088,-30.035735,-31.50737889,,,,,,
6.465397681,-30.063737,-31.4126698,,,,,,
6.468539274,-30.202176,-31.31652646,,,,,,
6.471680866,-30.369441,-31.21895393,,,,,,
6.474822459,-30.580262,-31.11995739,,,,,,
6.477964052,-30.807681,-31.01954213,,,,,,
6.481105644,-30.999206,-30.91771354,,,,,,
6.484247237,-31.13674,-30.81447714,,,,,,
6.48738883,-31.23883,-30.70983856,,,,,,
6.490530422,-31.285285,-30.60380353,,,,,,
6.493672015,-31.308178,-30.4963779,,,,,,
6.496813608,-31.292491,-30.38756763,,,,,,
6.4999552,-31.217977,-30.27737878,,,,,,
6.503096793,-31.256588,-30.16581755,,,,,,
6.506238386,-31.17428,-30.05289021,,,,,,
6.509379978,-31.067189,-29.93860317,,,,,,
6.512521571,-30.986754,-29.82296293,,,,,,
6.515663164,-30.709044,-29.7059761,,,,,,
6.518804756,-30.534315,-29.58764941,,,,,,
6.521946349,-30.38171,-29.46798968,,,,,,
6.525087942,-30.266324,-29.34700385,,,,,,
6.528229534,-30.180899,-29.22469895,,,,,,
6.531371127,-30.055815,-29.10108212,,,,,,
6.534512719,-29.876728,-28.97616063,,,,,,
6.537654312,-29.692787,-28.8499418,,,,,,
6.540795905,-29.588974,-28.72243311,,,,,,
6.543937497,-29.642717,-28.59364211,,,,,,
6.54707909,-29.688872,-28.46357645,,,,,,
6.550220683,-29.776638,-28.3322439,,,,,,
6.553362275,-29.879353,-28.19965232,,,,,,
6.556503868,-30.010057,-28.06580966,,,,,,
6.559645461,-30.067034,-27.93072398,,,,,,
6.562787053,-30.158106,-27.79440345,,,,,,
6.565928646,-30.305055,-27.65685631,,,,,,
6.569070239,-30.388386,-27.51809092,,,,,,
6.572211831,-30.348653,-27.37811574,,,,,,
6.575353424,-30.343014,-27.23693929,,,,,,
6.578495017,-30.358457,-27.09457022,,,,,,
6.581636609,-30.42951,-26.95101727,,,,,,
6.584778202,-30.430562,-26.80628926,,,,,,
6.587919795,-30.310263,-26.6603951,,,,,,
6.591061387,-30.130877,-26.51334382,,,,,,
6.59420298,-30.007341,-26.36514451,,,,,,
6.597344573,-29.837192,-26.21580637,,,,,,
6.600486165,-29.601353,-26.06533868,,,,,,
6.603627758,-29.472903,-25.91375081,,,,,,
6.60676935,-29.293635,-25.76105221,,,,,,
6.609910943,-28.994031,-25.60725245,,,,,,
6.613052536,-28.60196,-25.45236114,,,,,,
6.616194128,-28.245877,-25.296388,,,,,,
6.619335721,-28.130001,-25.13934285,,,,,,
6.622477314,-28.06428,-24.98123556,,,,,,
6.625618906,-28.034594,-24.82207612,,,,,,
6.628760499,-28.096903,-24.66187456,,,,,,
6.631902092,-28.248598,-24.50064102,,,,,,
6.635043684,-28.387339,-24.33838573,,,,,,
6.638185277,-28.410221,-24.17511896,,,,,,
6.64132687,-28.434697,-24.0108511,,,,,,
6.644468462,-28.584906,-23.8455926,,,,,,
6.647610055,-28.645418,-23.67935397,,,,,,
6.650751648,-28.630465,-23.51214584,,,,,,
6.65389324,-28.535709,-23.34397887,,,,,,
6.657034833,-27.998573,-23.17486382,,,,,,
6.660176426,-27.535535,-23.00481151,,,,,,
6.663318018,-26.953849,-22.83383285,,,,,,
6.666459611,-26.633537,-22.66193881,,,,,,
6.669601204,-25.912573,-22.48914042,,,,,,
6.672742796,-25.316487,-22.3154488,,,,,,
6.675884389,-24.681076,-22.14087512,,,,,,
6.679025982,-24.035569,-21.96543064,,,,,,
6.682167574,-23.511796,-21.78912667,,,,,,
6.685309167,-22.971895,-21.61197458,,,,,,
6.688450759,-22.593508,-21.43398583,,,,,,
6.691592352,-22.34514,-21.25517192,,,,,,
6.694733945,-22.113799,-21.07554441,,,,,,
6.697875537,-21.883523,-20.89511496,,,,,,
6.70101713,-21.815881,-20.71389524,,,,,,
6.704158723,-21.675993,-20.53189701,,,,,,
6.707300315,-21.603048,-20.3491321,,,,,,
6.710441908,-21.592085,-20.16561235,,,,,,
6.713583501,-21.618586,-19.98134971,,,,,,
6.716725093,-21.595522,-19.79635616,,,,,,
6.719866686,-21.326933,-19.61064374,,,,,,
6.723008279,-21.224036,-19.42422453,,,,,,
6.726149871,-21.148724,-19.23711069,,,,,,
6.729291464,-21.19002,-19.0493144,,,,,,
6.732433057,-21.332736,-18.86084792,,,,,,
6.735574649,-21.517702,-18.67172355,,,,,,
6.738716242,-21.583934,-18.48195362,,,,,,
6.741857835,-21.587315,-18.29155053,,,,,,
6.744999427,-21.526515,-18.10052673,,,,,,
6.74814102,-21.383022,-17.90889468,,,,,,
6.751282613,-21.199722,-17.71666694,,,,,,
6.754424205,-21.039293,-17.52385605,,,,,,
6.757565798,-20.794418,-17.33047465,,,,,,
6.760707391,-20.449791,-17.13653539,,,,,,
6.763848983,-20.025022,-16.94205095,,,,,,
6.766990576,-19.57167,-16.74703408,,,,,,
6.770132168,-19.251288,-16.55149755,,,,,,
6.773273761,-19.015026,-16.35545417,,,,,,
6.776415354,-18.853736,-16.15891677,,,,,,
6.779556946,-18.746507,-15.96189825,,,,,,
6.782698539,-18.874284,-15.76441151,,,,,,
6.785840132,-18.855229,-15.5664695,,,,,,
6.788981724,-18.920278,-15.36808519,,,,,,
6.792123317,-19.038908,-15.16927159,,,,,,
6.79526491,-19.170705,-14.97004173,,,,,,
6.798406502,-19.298702,-14.77040869,,,,,,
6.801548095,-19.362781,-14.57038554,,,,,,
6.804689688,-19.382334,-14.3699854,,,,,,
6.80783128,-19.359775,-14.16922142,,,,,,
6.810972873,-19.300398,-13.96810675,,,,,,
6.814114466,-19.206256,-13.76665458,,,,,,
6.817256058,-19.029709,-13.56487812,,,,,,
6.820397651,-18.794546,-13.3627906,,,,,,
6.823539244,-18.482485,-13.16040525,,,,,,
6.826680836,-18.156667,-12.95773535,,,,,,
6.829822429,-17.830206,-12.75479418,,,,,,
6.832964022,-17.425013,-12.55159502,,,,,,
6.836105614,-17.031616,-12.34815119,,,,,,
6.839247207,-16.707267,-12.14447601,,,,,,
6.8423888,-16.48866,-11.94058281,,,,,,
6.845530392,-16.290381,-11.73648495,,,,,,
6.848671985,-16.059797,-11.53219578,,,,,,
6.851813577,-15.904362,-11.32772865,,,,,,
6.85495517,-15.565521,-11.12309695,,,,,,
6.858096763,-15.577188,-10.91831405,,,,,,
6.861238355,-15.582061,-10.71339333,,,,,,
6.864379948,-15.561472,-10.50834818,,,,,,
6.867521541,-15.678319,-10.30319199,,,,,,
6.870663133,-15.79343,-10.09793815,,,,,,
6.873804726,-16.02259,-9.89260006,,,,,,
6.876946319,-16.338409,-9.687191102,,,,,,
6.880087911,-16.690819,-9.48172467,,,,,,
6.883229504,-16.989957,-9.276214151,,,,,,
6.886371097,-17.174156,-9.070672928,,,,,,
6.889512689,-17.244846,-8.865114379,,,,,,
6.892654282,-17.276931,-8.659551875,,,,,,
6.895795875,-16.917102,-8.453998781,,,,,,
6.898937467,-16.373778,-8.248468452,,,,,,
6.90207906,-15.643021,-8.042974235,,,,,,
6.905220653,-14.826498,-7.837529464,,,,,,
6.908362245,-13.972431,-7.632147463,,,,,,
6.911503838,-13.270997,-7.426841542,,,,,,
6.914645431,-12.740383,-7.221624997,,,,,,
6.917787023,-12.399607,-7.016511107,,,,,,
6.920928616,-12.107195,-6.811513136,,,,,,
6.924070209,-11.949185,-6.606644331,,,,,,
6.927211801,-11.835908,-6.40191792,,,,,,
6.930353394,-11.746927,-6.197347108,,,,,,
6.933494986,-7.089393,-5.992945083,,,,,,
6.936636579,-6.935806,-5.788725008,,,,,,
6.939778172,-5.258583,-5.584700025,,,,,,
6.942919764,-4.861281,-5.38088325,,,,,,
6.946061357,-4.472435,-5.177287773,,,,,,
6.94920295,-4.024005,-4.973926659,,,,,,
6.952344542,-3.591083,-4.770812943,,,,,,
6.955486135,-3.057838,-4.567959633,,,,,,
6.958627728,-2.825072,-4.365379707,,,,,,
6.96176932,-2.717802,-4.163086111,,,,,,
6.964910913,-2.713805,-3.961091759,,,,,,
6.968052506,-2.77751,-3.759409531,,,,,,
6.971194098,-2.876968,-3.558052274,,,,,,
6.974335691,-3.003442,-3.357032798,,,,,,
6.977477284,-3.092869,-3.156363878,,,,,,
6.980618876,-3.156272,-2.95605825,,,,,,
6.983760469,-3.377805,-2.756128612,,,,,,
6.986902062,-3.411268,-2.55658762,,,,,,
6.990043654,-3.416677,-2.357447894,,,,,,
6.993185247,-3.355362,-2.158722006,,,,,,
6.99632684,-3.199121,-1.960422488,,,,,,
6.999468432,-2.920364,-1.762561829,,,,,,
7.002610025,-2.524539,-1.56515247,,,,,,
7.005751618,-2.075585,-1.368206808,,,,,,
7.00889321,-1.650332,-1.171737191,,,,,,
7.012034803,-1.403024,-0.975755919,,,,,,
7.015176395,-1.185604,-0.780275244,,,,,,
7.018317988,-0.950064,-0.585307366,,,,,,
7.021459581,-0.657849,-0.390864433,,,,,,
7.024601173,-0.370176,-0.196958542,,,,,,
7.027742766,0.00179,-0.003601736,,,,,,
7.030884359,0.109191,0.189193997,,,,,,
7.034025951,0.389498,0.381416724,,,,,,
7.037167544,0.679925,0.57305457,,,,,,
7.040309137,1.088083,0.764095716,,,,,,
7.043450729,1.510761,0.954528403,,,,,,
7.046592322,1.802324,1.14434093,,,,,,
7.049733915,1.981507,1.333521658,,,,,,
7.052875507,2.139984,1.522059009,,,,,,
7.0560171,2.223219,1.709941468,,,,,,
7.059158693,2.154897,1.897157583,,,,,,
7.062300285,2.099345,2.083695968,,,,,,
7.065441878,2.063608,2.269545299,,,,,,
7.068583471,1.670951,2.454694323,,,,,,
